,i_1C (A),rp_neg (m),Eeq_side (V),kappa_film (S/m),epsl_neg,Dl_elect (m^2/s),Ds_neg (m^2/s),i0ref_neg (A/m^2),E_min (V),i0_SEI (A/m^2),csmax_neg(mol/m^3),cl_0(mol/m^3),t_plus,i0ref_metal (A/m^2),sigma_neg,SEI_thickness(m),Capacity loss (%)
7740,4.568894041,1.08018e-05,0.219054631,0.000228951,0.37348924,2.0833e-10,1.94957e-14,0.497457858,0.038791796,9.57165e-07,31169.99943,1185.877591,0.353686815,99.42764955,90.94907958,1.41784e-11,10.60697729
7741,4.247120179,8.8795e-06,0.130556788,0.000165844,0.33884147,3.41865e-10,9.52893e-14,2.031576656,0.005606735,3.8893e-07,31444.76485,1115.810721,0.270014211,97.05849889,97.83687381,1.85269e-12,1.05169284
7742,4.780373677,6.39993e-06,0.041695525,0.000178289,0.389065892,7.24209e-10,6.30799e-14,1.070434544,0.006330621,7.15109e-07,29186.73043,1166.083148,0.29343196,78.86291613,91.78162528,4.38564e-13,1.169075867
7743,5.192632758,9.78844e-06,0.14752369,2.21712e-05,0.368682055,5.4134e-10,1.3626e-14,1.268458299,0.013827131,7.26938e-07,32973.40969,1041.500051,0.30129578,57.0189362,54.88192549,4.75906e-12,7.035414354
7744,3.979304214,7.17164e-06,0.265671252,0.000163476,0.3633709,4.55182e-10,8.14257e-14,1.245817504,0.041095816,1.15682e-06,32918.12778,1065.133008,0.293805012,55.97966047,86.90712768,9.37477e-11,0.933235575
7745,5.413163618,1.58781e-06,0.190221044,0.000198213,0.369231392,4.73719e-10,1.88534e-14,0.984484423,0.040198442,1.43346e-06,29959.01567,1031.544162,0.308564554,89.35260224,80.11876754,1.41911e-11,0.649679569
7746,0.139022452,3.75466e-06,0.346708436,0.000147903,0.25144914,3.24056e-10,7.00605e-14,1.179848607,0.043302861,1.00647e-06,31386.27323,1005.290501,0.422660367,50.8292664,69.05456975,1.35221e-08,4.425068832
7747,4.606372881,2.56007e-06,0.269007418,1.9532e-05,0.34692939,7.19364e-10,3.1264e-14,2.475893641,0.074121778,2.32927e-07,32439.47702,1150.772872,0.32149564,85.3611084,73.39722387,8.62215e-12,0.79314458
7748,3.444371654,9.61113e-06,0.235776394,0.000186584,0.379011444,6.79445e-10,4.4356e-14,0.749965744,0.012831616,2.15585e-07,30480.79592,1148.832818,0.258344292,68.21912303,75.33954963,1.40662e-11,1.930495518
7749,1.209545744,4.46757e-06,0.029527402,0.000176611,0.298715533,3.71737e-10,3.3508e-14,1.464821958,0.033726296,8.48702e-07,31128.8954,1093.978481,0.320136678,62.94606423,93.65249747,1.42653e-12,0.537976541
7750,2.620928137,6.94894e-06,0.203769656,0.000231705,0.253297453,1.58511e-10,9.51613e-14,3.376115067,0.061577886,3.26666e-07,31415.80062,1139.411266,0.358609165,57.37314775,90.92658097,9.97891e-12,0.648016133
7751,5.456016511,3.77911e-06,0.277361978,0.000202402,0.249088717,1.5164e-10,9.43551e-14,2.435706214,0.012576799,3.01599e-07,31533.06126,1031.947189,0.29414914,52.01056207,78.0132318,2.55897e-11,0.57414541
7752,5.573921291,2.393e-06,0.098159435,0.000149377,0.387377708,3.72146e-10,4.77235e-14,0.948208532,0.013227385,5.46649e-07,30298.5599,1086.955467,0.358165606,73.33896723,83.1701981,8.23295e-13,0.636597395
7753,5.047528089,4.93783e-06,0.04075769,0.000139549,0.316732098,5.03673e-10,6.80273e-14,0.606035121,0.038081296,8.70948e-07,31198.58554,1152.9511,0.333649781,95.83302842,60.71338032,5.65114e-13,0.87653087
7754,3.664853201,6.55031e-06,0.267726527,1.45112e-05,0.376541513,2.91576e-10,1.93241e-14,0.980612734,0.021013153,4.83159e-07,32374.18891,1098.20972,0.330099001,63.36139498,61.60083352,4.77601e-11,1.903560924
7755,0.722596517,8.95556e-06,0.286838444,1.86943e-05,0.233841991,2.35676e-10,9.00405e-14,0.834977183,0.079569927,1.48588e-06,32714.40851,1009.332405,0.350613015,50.50437547,55.31663664,3.15954e-10,1.651649901
7756,2.578892837,8.39116e-06,0.38606847,0.000234184,0.34395892,5.05377e-10,1.02007e-14,1.282470218,0.001240989,1.59207e-07,32623.94884,1074.375142,0.280103474,75.01118313,87.78467866,2.81128e-10,3.318917953
7757,4.085384914,4.9786e-06,0.294481814,5.20661e-05,0.374619861,1.50376e-10,5.19827e-14,2.592738887,0.038033136,1.33976e-06,32361.17715,1173.5377,0.337914178,78.52015615,53.20831814,1.63713e-10,0.837036486
7758,3.587986459,9.42492e-06,0.30566033,8.27769e-05,0.27143321,1.55299e-10,3.71962e-14,2.792864362,0.007806172,5.19432e-07,31546.16145,1112.861013,0.28729991,59.40806456,69.53800713,1.25445e-10,1.650435456
7759,5.103936869,1.48723e-06,0.038664448,0.000234461,0.273857927,3.14485e-10,9.50798e-14,1.543596498,0.069952096,2.19795e-07,29247.10064,1166.171619,0.255172658,70.37263802,58.33455267,8.0252e-14,0.597982096
7760,4.218738723,7.43133e-06,0.189869056,0.000112555,0.352226034,6.8468e-10,8.14286e-14,1.411142836,0.067277548,2.78081e-07,29939.63533,1179.405655,0.327179707,89.49401853,83.74195841,1.38381e-12,1.729054532
7761,1.597875108,5.7015e-06,0.163561876,0.000153849,0.315106273,2.48128e-10,8.75005e-14,3.361089641,0.027277714,9.45917e-07,30725.742,1161.538745,0.316967541,76.42565491,67.36537059,1.98733e-11,0.544198017
7762,3.890080444,5.88808e-06,0.001698567,0.000151943,0.398649167,5.17069e-10,3.91611e-14,1.515504442,0.099445818,1.18419e-06,31670.85087,1164.583171,0.275797886,61.81545026,76.28472709,6.46114e-14,2.273382989
7763,6.275031012,5.56142e-06,0.222615535,0.000126716,0.341579759,5.84758e-10,2.61341e-14,1.804057765,0.008255223,1.37637e-06,30924.82401,1086.826452,0.267414451,85.76835519,90.95493651,3.08605e-11,1.697799173
7764,0.739745147,4.01412e-06,0.040019736,7.7432e-05,0.283377492,2.03242e-10,3.76887e-14,3.411873662,0.090680686,1.32925e-06,31784.23633,1071.282306,0.312329457,54.02238064,81.50596304,1.09623e-12,0.870394528
7765,5.893550387,6.94669e-06,0.335560617,7.75386e-05,0.302280785,4.65866e-10,8.18491e-14,1.37269485,0.040084485,7.20107e-07,32960.80967,1052.163407,0.382193362,93.55397944,79.52293974,2.01731e-10,1.056125556
7766,1.060919152,1.68314e-06,0.196332015,0.000121427,0.399478589,6.96129e-10,3.16967e-14,1.336724065,0.031585862,5.0945e-07,31952.87465,1135.994647,0.255773052,96.63776465,93.85982301,2.67493e-11,0.448349603
7767,2.146097472,3.62406e-06,0.167647599,3.75084e-05,0.235710157,5.3631e-10,9.64567e-14,1.868629113,0.064337229,1.034e-06,30886.2869,1024.256156,0.408961104,53.21971257,61.7987934,1.83695e-11,0.521522215
7768,5.116508342,6.3898e-06,0.080883647,2.22179e-05,0.352961934,2.51973e-10,7.20657e-14,2.518125509,0.02416081,1.15431e-06,31030.59204,1014.752749,0.419869172,85.39231027,71.83859446,1.38542e-12,0.958934949
7769,5.80643575,1.34665e-06,0.092848619,9.65447e-05,0.383359137,4.60354e-10,8.61953e-14,2.606129126,0.012179464,1.01567e-07,32891.2213,1089.83581,0.357587475,60.68416825,68.25909075,1.19179e-13,0.472889104
7770,4.200696695,7.06959e-06,0.094529866,1.47398e-05,0.385842383,7.45139e-10,2.6826e-14,2.199749574,0.087936969,9.01254e-07,30096.53682,1021.378631,0.299951061,82.83323419,81.60053128,3.74254e-13,3.767753367
7771,4.413642163,9.10074e-06,0.050881491,0.000103217,0.39745972,7.06923e-10,9.74059e-14,2.483746566,0.02199514,1.11433e-07,32173.88973,1108.347307,0.375411129,90.15270833,74.25691366,7.88764e-14,1.145807662
7772,5.934308712,2.76062e-06,0.247451435,0.000162033,0.253170029,2.08256e-10,2.84529e-14,2.594153244,0.004122272,4.84348e-07,32776.83851,1009.270246,0.427899537,81.83614267,84.65814929,2.00509e-11,0.63479083
7773,4.884730895,1.48143e-06,0.260320254,0.000208621,0.250233337,5.10703e-10,1.92054e-14,0.859760934,0.073399282,1.00272e-06,32083.40334,1065.565053,0.366314644,72.79807665,83.30783223,2.31409e-11,0.883763804
7774,0.293712407,6.6177e-06,0.280103434,5.53478e-05,0.289798344,4.16283e-10,5.03068e-14,3.466630257,0.074474356,9.51323e-07,30060.25121,1027.542371,0.338022059,59.73280041,68.69017885,1.06472e-09,0.732543581
7775,2.829926841,6.71341e-06,0.35231245,9.78083e-05,0.256918443,4.92876e-10,6.97788e-14,1.568888708,0.089956425,2.09908e-07,32280.67251,1097.912714,0.407428687,62.08008198,50.44205189,3.85655e-11,1.35343387
7776,2.127227659,1.50461e-06,0.024575082,0.000152004,0.379845163,5.92394e-10,2.76101e-14,0.795228997,0.059189029,1.15342e-06,32401.5027,1069.967295,0.276118179,88.20029335,95.33896382,7.81604e-13,0.473557807
7777,5.217813704,8.82743e-06,0.276180244,5.21786e-05,0.376711629,3.0093e-10,8.02572e-14,2.66665481,0.023436511,1.28105e-06,30870.18944,1129.491506,0.298866471,69.48196723,88.3192559,9.57922e-11,1.412320668
7778,3.585790416,2.81478e-06,0.289750274,0.000239242,0.373284249,1.77824e-10,3.72007e-14,3.549671019,0.044619794,1.35877e-06,29079.28299,1009.196169,0.394690142,90.94437281,64.83871305,1.45533e-10,0.740466219
7779,5.178663579,8.80116e-06,0.173960984,8.11978e-05,0.3114638,4.53357e-10,6.7445e-14,2.892183478,0.052433879,8.90086e-07,31566.46502,1034.512651,0.338454502,59.23167308,58.79737445,7.49337e-12,1.444602064
7780,4.040293193,2.09451e-06,0.090536461,0.000166739,0.345906338,6.26713e-10,1.05307e-14,2.103971369,0.067906314,1.097e-06,30620.64779,1160.928681,0.374600783,73.16983086,80.1472493,1.5479e-12,0.786318367
7781,0.535583187,2.74069e-06,0.320915063,4.25957e-05,0.259426361,3.52255e-10,5.06284e-14,1.774039008,0.084131218,1.3545e-06,30613.96323,1069.329206,0.323472319,97.35477066,59.36762874,7.03277e-10,1.350282149
7782,4.969997616,9.15294e-06,0.063607047,0.000179344,0.260820377,5.53692e-10,9.20432e-14,2.870344191,0.036915344,9.79712e-07,31447.02781,1100.276449,0.306415447,66.65630494,62.33245777,9.69185e-13,1.103366389
7783,2.509793758,3.20641e-06,0.341558591,5.70086e-05,0.274344733,7.38532e-10,3.13287e-14,2.320358871,0.091391245,4.58837e-07,31630.79295,1010.489072,0.258912648,80.06511577,56.31941496,6.88393e-11,1.091458952
7784,4.980921843,9.42669e-06,0.160898302,0.000179927,0.317402195,4.95324e-10,3.18728e-14,3.384700688,0.015140125,8.23692e-07,29660.23326,1111.580069,0.311982401,71.11967468,91.99567754,5.68147e-12,2.724203098
7785,4.03339819,7.87123e-06,0.32248576,9.80763e-05,0.294271966,5.37962e-10,9.47983e-14,1.165283589,0.044258902,3.44657e-07,32937.75859,1001.555403,0.291436099,57.35832555,74.05304187,1.03353e-10,0.932774139
7786,5.182591765,8.08348e-06,0.148321772,8.10867e-05,0.340467717,2.59077e-10,6.20505e-14,2.661271966,0.048648587,1.30547e-07,31940.63224,1084.902009,0.319588334,92.90551453,55.24364162,6.2171e-13,1.386062893
7787,3.162761075,6.76993e-06,0.294930353,8.87937e-05,0.354297326,7.02262e-10,7.94487e-14,1.373463928,0.027941974,7.56686e-07,32366.14671,1034.945525,0.319284286,59.37857316,92.79578401,1.41158e-10,0.810514803
7788,3.165201992,5.98566e-06,0.222091892,0.000160859,0.392467443,5.49945e-10,1.22694e-14,2.927667571,0.054006618,9.84494e-08,32530.67004,1103.783129,0.395268359,57.53646903,61.3797663,3.00643e-12,2.132859418
7789,6.157991362,7.15079e-06,0.108868142,5.36255e-05,0.38121068,5.89991e-10,3.55225e-14,1.770202628,0.008484063,6.57561e-07,32268.45815,1062.791004,0.306602183,77.73267617,59.54578863,1.36385e-12,2.031368644
7790,0.145809819,5.04288e-06,0.385115798,0.00015128,0.304269945,2.2389e-10,3.89528e-14,1.886818673,0.060582166,1.34723e-06,31374.48673,1069.480943,0.308968799,94.91639204,94.51050406,3.53546e-08,8.053479079
7791,2.228745666,3.52967e-06,0.298393383,0.000131763,0.340117377,3.92252e-10,9.85133e-14,0.651533329,0.000325957,1.14405e-06,31786.95107,1077.738372,0.330769008,95.72817477,93.68363869,3.45863e-10,0.605521134
7792,0.776915177,8.15724e-06,0.226842345,0.000115819,0.251351033,6.51439e-10,6.55162e-14,1.418444324,0.00550392,1.02835e-06,32374.76775,1061.965253,0.365828416,80.91078827,72.81961471,2.07404e-10,0.537136739
7793,4.155648753,2.34442e-06,0.05054741,2.7278e-05,0.390801172,5.51123e-10,6.15461e-14,2.947604252,0.025699362,9.7534e-07,30393.85064,1184.260733,0.276868198,92.27598359,98.05257849,6.02475e-13,0.547685824
7794,3.600753109,5.05113e-06,0.08323563,0.000198223,0.372133087,6.00264e-10,5.82861e-14,2.241026723,0.015955456,3.86642e-07,31717.96489,1023.949612,0.416992668,53.01989461,64.05700349,6.46487e-13,0.713166702
7795,0.637168587,8.71859e-06,0.329257086,3.16199e-05,0.323323437,5.15337e-10,9.29157e-14,3.320602231,0.003220667,6.99339e-07,30030.123,1170.865391,0.400320043,52.27961635,82.53458056,1.14044e-09,0.692840787
7796,3.075876226,9.06486e-06,0.164943581,3.41556e-05,0.369691904,4.87984e-10,3.59336e-14,1.599548673,0.094206408,1.31929e-06,31438.01987,1086.239071,0.297230284,56.77942153,93.01065525,3.40002e-12,3.398854253
7797,2.597007473,9.32517e-06,0.366571116,0.000213671,0.375318608,7.33994e-10,3.47691e-14,1.585948532,0.086039387,8.40084e-07,30494.44611,1163.301661,0.25543803,58.60559929,79.05180896,1.99458e-10,3.132880735
7798,4.427292929,5.47047e-06,0.327246259,0.000225677,0.387712454,5.80772e-10,4.19724e-14,2.80086803,0.040196648,1.02265e-06,29533.7359,1097.317182,0.317219061,81.01774752,86.43919518,2.14937e-10,1.15045155
7799,2.879405308,3.76852e-06,0.242832609,1.58158e-05,0.263846779,3.70709e-10,7.70875e-14,1.742101971,0.002088801,5.47518e-07,29581.90174,1141.779488,0.329265139,74.83418343,62.82664333,3.62238e-11,0.585739114
7800,0.675079681,5.99538e-06,0.167895348,0.000225723,0.299795563,4.81173e-10,1.32481e-14,0.595917497,0.016910514,2.51925e-07,32997.13381,1077.372795,0.273167253,73.03985989,69.42362816,1.53518e-11,0.668648649
7801,4.070210799,1.2275e-06,0.134651676,0.000203225,0.279687743,5.70317e-10,1.42121e-14,1.667773436,0.09786581,1.41806e-06,30342.27534,1120.428015,0.399841214,98.68649241,65.99414639,1.49761e-12,1.029393279
7802,1.84327186,3.00012e-06,0.37817135,8.44064e-05,0.230532384,1.59849e-10,7.73703e-14,3.517978409,0.067312882,3.28521e-07,31566.60503,1040.190146,0.322228236,54.60642068,95.78384295,5.73248e-10,0.706869561
7803,5.027975444,6.30148e-06,0.368812519,0.000119977,0.267300794,6.60663e-10,2.11073e-14,2.343773527,0.067300855,1.84632e-07,32033.21316,1090.912268,0.292387255,70.62755213,51.39442227,8.16265e-11,2.12558858
7804,1.005263707,5.13066e-06,0.212050339,0.000194224,0.252600627,6.36253e-10,3.33447e-14,2.451696572,0.039227863,1.26151e-07,29997.30386,1083.047163,0.31979042,87.91341318,65.22591468,1.22822e-11,0.588549943
7805,0.252295496,4.85969e-06,0.152552501,9.95512e-05,0.31174769,6.82641e-10,3.68242e-14,3.320308627,0.066688031,1.28648e-06,31680.67566,1106.587844,0.312209613,70.24786749,68.73804781,1.19326e-10,0.493047784
7806,2.869411958,4.57552e-06,0.085241928,0.000100104,0.259324459,3.77435e-10,4.56307e-14,3.152178386,0.085147274,1.12057e-06,32577.38053,1165.566046,0.353821842,68.40610098,62.11066539,6.98757e-13,1.110847608
7807,6.369400713,8.35937e-06,0.060670119,0.000181876,0.35877013,6.70725e-10,9.3547e-14,3.065694452,0.058844461,1.24113e-06,30542.6838,1091.498147,0.423262776,78.64124884,71.01203441,6.22601e-13,1.456872182
7808,2.335259091,6.33124e-06,0.369700059,0.000181484,0.377171404,4.61998e-10,9.35673e-14,2.870604382,0.087258616,2.59968e-07,31914.75821,1085.693779,0.367845534,56.24047018,99.20341579,6.5149e-11,1.15976727
7809,1.533826303,1.94642e-06,0.208838601,0.000221886,0.328994301,6.73805e-10,8.1661e-14,2.94678968,0.050818351,1.15514e-06,31012.51802,1082.475675,0.337163999,98.49904276,91.18376988,6.04216e-11,0.481466864
7810,1.347506311,4.74974e-06,0.186560563,0.000133942,0.381324984,5.54653e-10,8.10936e-14,1.353470765,0.098655745,1.76865e-07,29390.61963,1186.020792,0.429232289,96.67551559,96.89365971,1.42185e-12,1.367641246
7811,5.004721205,1.00141e-05,0.234068969,0.000239924,0.25552828,5.19676e-10,6.06522e-14,2.061257835,0.035480038,1.68885e-07,30400.8728,1174.361981,0.321020535,61.22566015,89.34718687,6.62792e-12,1.684794994
7812,2.850741216,6.15557e-06,0.21548035,0.000162178,0.332885577,6.57358e-10,9.0575e-14,1.255418549,0.089414337,4.64232e-07,32275.43344,1040.925014,0.262751028,96.899032,52.09694841,4.12851e-12,1.247259747
7813,4.056205294,6.56465e-06,0.303976585,9.22752e-06,0.360548832,3.18945e-10,6.50674e-14,3.473826695,0.048921617,1.1752e-07,31474.29135,1061.954967,0.290184124,71.18223192,62.33537837,1.76373e-11,0.951757781
7814,4.202313716,1.79285e-06,0.312681116,0.000151428,0.264300021,1.70852e-10,7.20489e-14,1.114522995,0.083961768,3.65541e-07,31461.30332,1043.576062,0.427751937,93.5461427,84.47804776,1.9401e-11,0.934200821
7815,6.409908236,4.0957e-06,0.046654997,7.45402e-05,0.348860996,6.72579e-10,1.84255e-14,1.717106977,0.087902577,1.20612e-06,30217.18471,1159.748863,0.427093211,98.14669035,89.27883104,1.28993e-13,2.876558013
7816,2.483339711,9.09301e-06,0.153762149,0.000218228,0.351483403,3.35385e-10,3.42652e-14,0.761841294,0.031409234,5.28045e-07,32127.33498,1096.421087,0.325584573,98.41051951,80.06234736,7.24722e-12,1.508124699
7817,0.820304803,9.21653e-06,0.092442032,0.000155256,0.298927622,6.31535e-10,5.61785e-14,2.417879135,0.049486645,1.24486e-06,32056.73089,1136.368778,0.362068844,79.94402135,57.20260786,1.1201e-11,0.618222945
7818,2.833265275,2.24139e-06,0.32185137,0.000204592,0.257999357,6.1929e-10,4.43955e-14,1.52077147,0.052837685,1.22251e-06,31961.24926,1135.331916,0.380826899,96.73125154,55.78090831,4.46116e-10,0.725449726
7819,2.962728661,9.12623e-06,0.174429187,0.000106713,0.328524549,3.33647e-10,8.54426e-14,2.046500041,0.043197389,1.28938e-06,32471.49257,1012.353364,0.321330341,96.68937607,70.59762815,1.93738e-11,0.930010632
7820,3.187786669,3.84869e-06,0.194970564,0.000103425,0.378501801,6.67997e-10,4.44515e-14,2.714992978,0.025190656,1.12691e-06,32957.07636,1018.167605,0.338978774,89.38380721,73.18041073,2.11927e-11,0.604029214
7821,5.358702722,1.00881e-05,0.150063421,7.20857e-05,0.237270304,5.94463e-10,7.15353e-14,1.439574266,0.087546577,3.5001e-07,32379.25725,1123.893771,0.315029901,61.68396499,97.65351545,5.53286e-13,3.058567204
7822,3.527464327,9.948e-06,0.20076031,0.000237659,0.290827828,5.30451e-10,7.65444e-14,0.975012907,0.070116667,1.40016e-06,32529.25783,1037.029193,0.373281487,63.85663397,52.77766326,1.10251e-11,2.186656815
7823,1.040525481,6.93388e-06,0.391621232,3.01914e-05,0.240555143,3.7576e-10,4.1024e-14,1.409781037,0.082502741,1.05916e-06,31567.26744,1155.155462,0.313421725,85.05160535,88.20633343,1.34193e-09,1.507800452
7824,4.821096541,1.08551e-05,0.378627275,0.000176069,0.349506864,3.49749e-10,4.26966e-14,2.515411606,0.085648163,8.91361e-07,30453.32068,1087.256014,0.39631576,79.10312818,53.13024141,1.58681e-10,5.356000996
7825,4.952130302,7.38099e-06,0.126603313,8.89937e-05,0.376496865,3.87885e-10,2.24279e-14,2.87029669,0.066428832,7.5062e-07,32815.71983,1156.583213,0.330875797,72.02743878,99.36306943,1.61236e-12,3.016237224
7826,2.208650094,2.61061e-06,0.373536861,6.96614e-05,0.314551637,4.40741e-10,7.80648e-14,2.483154976,0.088363662,6.25354e-07,31906.2547,1090.766033,0.327139529,71.50690998,60.39220598,1.99077e-10,1.021876974
7827,4.907727593,8.13871e-06,0.054132988,0.000239924,0.28828864,1.57098e-10,8.32868e-14,2.280475567,0.035875964,5.17803e-07,32346.72284,1077.896613,0.391382452,74.05085961,98.10111781,4.14471e-13,1.032519453
7828,2.436935079,4.17535e-06,0.155272552,5.52671e-05,0.278681684,5.9173e-10,9.06757e-14,1.471546996,0.023475162,9.55537e-07,30684.16387,1130.801432,0.273725659,60.56001449,96.23358397,1.23439e-11,0.533106385
7829,0.971538708,8.82164e-06,0.365912116,8.87218e-05,0.365880125,6.64986e-10,5.45661e-14,2.798210605,0.047763585,5.12772e-07,32213.77735,1142.595835,0.356375602,73.99590513,53.47958183,1.14374e-09,0.799725273
7830,4.816863312,3.66634e-06,0.359201492,6.64578e-05,0.355836255,1.83748e-10,8.59963e-14,2.292513241,0.075778722,1.34907e-06,30977.24575,1186.387706,0.423877466,82.87119838,91.40568275,1.6356e-10,1.177268114
7831,0.574533269,5.30308e-06,0.312150712,0.000200681,0.253756521,3.22508e-10,1.20528e-14,2.51244794,0.094442416,1.13643e-06,31159.05109,1172.609216,0.358513815,55.48457542,72.07470653,3.98875e-10,1.332170812
7832,2.735082076,1.03259e-05,0.305489703,0.000199288,0.34054653,6.22463e-10,8.54461e-14,1.677034275,0.010010884,1.10072e-06,30460.05516,1004.077355,0.394822192,71.6062756,64.94016933,3.15726e-10,1.082667019
7833,4.933014558,3.86907e-06,0.258531937,0.00013389,0.384654363,1.53793e-10,4.68951e-14,3.283633222,0.098270094,4.04587e-07,30565.2647,1151.636463,0.25830269,60.90828251,82.85619561,3.86846e-12,1.574100582
7834,6.356140652,1.02905e-05,0.19857963,3.11014e-05,0.294244432,6.09402e-10,1.37438e-14,2.945256523,0.063503486,8.26195e-07,29153.59382,1117.561042,0.415256399,99.90515876,65.11984919,6.36443e-12,11.1766075
7835,0.414276552,7.18374e-06,0.146637947,0.000153529,0.267063089,7.38463e-10,1.67813e-14,2.739823438,0.013130186,1.46179e-06,29539.40244,1073.059541,0.312596725,83.74235221,63.05327694,7.99108e-11,0.665273374
7836,1.687055742,1.12283e-06,0.358447339,0.000146431,0.355384523,5.81406e-10,6.56131e-14,0.794095041,0.065695659,8.55962e-07,32781.46871,1120.471148,0.276464438,57.62961933,59.37598784,8.84131e-10,1.366850874
7837,5.463775058,4.98097e-06,0.277000792,4.97728e-05,0.398053031,3.19473e-10,1.37021e-14,2.920539674,0.044980775,2.46722e-07,32949.78531,1041.249418,0.290492826,92.16555548,65.38447748,1.48753e-11,2.272683029
7838,2.009028878,4.93152e-06,0.068238578,0.000182797,0.294294609,7.20336e-10,7.06201e-14,3.346915284,0.075266264,8.4526e-07,32546.407,1192.684204,0.330649086,63.1606845,73.99836968,1.32212e-12,0.614042605
7839,1.828181935,7.43716e-06,0.18138004,0.000156658,0.372705461,5.96808e-10,6.76686e-14,3.294635529,0.010067791,5.39229e-07,32654.27286,1043.853043,0.263072839,55.44231421,79.16355329,1.38402e-11,0.658676166
7840,2.313180074,8.61601e-06,0.258402699,0.000233179,0.284095077,2.92357e-10,2.75624e-14,1.91826257,0.082732435,8.12369e-07,31502.53232,1098.614926,0.347859827,62.85962498,97.31663042,2.55625e-11,2.552258919
7841,3.49713489,2.69163e-06,0.376427366,2.18822e-05,0.350295856,3.39411e-10,2.59946e-14,3.310460031,0.003327915,2.9404e-07,29443.31166,1141.019308,0.311412512,80.02727626,52.53883031,2.20028e-10,0.776530579
7842,5.831376023,1.09821e-05,0.190106061,0.000147718,0.323675972,7.02835e-10,8.2262e-14,3.198278505,0.094931195,9.81601e-07,32537.19053,1166.652207,0.268547606,56.59534775,89.94738942,2.41445e-12,3.746225158
7843,6.051126666,2.39621e-06,0.281729767,9.77823e-05,0.39652901,4.09501e-10,9.94696e-14,1.372196989,0.017726425,9.70627e-08,29030.94893,1079.753468,0.30157077,83.45888572,96.70380428,5.67686e-12,0.625730103
7844,6.090578362,7.85571e-06,0.26773712,9.89906e-05,0.308436462,5.02441e-10,3.45821e-14,1.871545378,0.01487246,1.16692e-06,32528.74414,1174.13055,0.260129456,50.59165386,72.89717802,7.77737e-11,2.129895357
7845,5.879213434,3.06657e-06,0.376959009,0.000173205,0.298245918,7.21113e-10,9.26659e-14,1.878762856,0.018905394,7.41124e-07,32315.81361,1042.354416,0.263337732,62.09042369,94.50924513,4.48398e-10,0.700935374
7846,1.668795489,9.0922e-06,0.013945436,4.18642e-05,0.250846737,6.22811e-10,7.21939e-14,0.457716985,0.044401529,8.61998e-07,30845.70756,1060.095604,0.338770134,76.83211694,56.10982919,9.69906e-13,0.852232635
7847,1.622630116,4.07247e-06,0.122108523,1.96462e-05,0.360525772,3.63557e-10,5.68662e-14,1.191963533,0.001077807,1.48851e-06,31249.90221,1139.180752,0.327446685,86.43355944,58.78611616,1.30304e-11,0.517739979
7848,0.726991228,5.51223e-06,0.287099317,0.000152939,0.296624068,7.07272e-10,9.13479e-14,3.316809289,0.089596602,3.53827e-07,31663.50804,1184.606755,0.259747859,71.13022718,69.42867834,5.60549e-11,0.881609183
7849,5.125099924,8.33177e-06,0.385383618,0.000124788,0.370555237,5.02127e-10,7.3788e-14,1.835279185,0.010544368,1.2576e-06,30524.01647,1134.661467,0.300204505,80.2141889,68.26541486,1.08258e-09,1.502294229
7850,4.484416953,6.01171e-06,0.302371712,5.52069e-05,0.309171277,5.43907e-10,7.76883e-14,1.193296784,0.02793559,1.06303e-06,31048.8921,1096.344363,0.418232964,50.18836079,73.11557703,1.89121e-10,0.885836335
7851,4.359910402,5.0762e-06,0.253701886,0.000136237,0.298591944,4.20105e-10,2.32138e-14,2.685737543,0.095226929,1.26332e-06,31177.99115,1133.760949,0.306707046,96.41316322,63.03749419,1.58004e-11,2.343143328
7852,5.201600433,3.82242e-06,0.334317983,0.000128421,0.271963625,2.58838e-10,4.9368e-14,2.655649705,0.080044194,6.79852e-07,31975.95474,1150.008807,0.338665767,63.37330636,93.4208779,4.74872e-11,1.269387271
7853,4.09742613,4.27258e-06,0.210701547,0.000210463,0.370673815,7.47519e-10,3.55456e-14,1.442081269,0.089083986,8.99549e-07,31593.56926,1175.756782,0.383620948,54.06408467,56.1234478,4.57834e-12,1.612016097
7854,3.801655718,5.14454e-06,0.038103804,8.33488e-06,0.308694845,3.34019e-10,7.191e-14,0.523636351,0.072423981,1.11216e-06,30790.42595,1087.692232,0.398022443,96.15720731,63.54509599,2.43324e-13,1.400647288
7855,2.194758223,4.33362e-06,0.216117303,9.01717e-05,0.232031189,3.18576e-10,3.11288e-14,1.650710312,0.065779868,1.45235e-06,31319.75985,1161.687629,0.256435352,94.73567295,50.90312244,6.99543e-11,0.670942145
7856,1.37515903,4.88621e-06,0.200866614,0.00011758,0.34429477,5.54777e-10,9.71437e-14,0.816233301,0.025373086,9.53536e-07,30231.36261,1180.989181,0.262745161,93.43015106,87.12093278,5.10557e-11,0.544333046
7857,4.117764675,5.75062e-06,0.379127766,3.3579e-05,0.301279589,4.53555e-10,9.84687e-14,0.867349728,0.097642573,1.15624e-06,31064.68391,1099.834579,0.390596815,62.70740966,70.25805272,2.27959e-10,1.651904553
7858,3.571318502,3.93837e-06,0.171570478,7.56466e-05,0.275528467,5.62967e-10,4.33841e-14,2.085073007,0.031388573,1.15625e-06,30309.12237,1014.93683,0.28904696,98.8559014,61.89167287,1.40377e-11,0.659199271
